id,year,quarter,level,entity_name,count,amount,state_name
11605,2023,2,district,ukhrul,41027,131978491.0,manipur
11606,2023,2,pincode,795004,224651,619969789.0,manipur
11607,2023,2,pincode,795001,108635,258134076.0,manipur
11608,2023,2,pincode,795002,93433,226003227.0,manipur
11609,2023,2,pincode,795148,68329,177527055.0,manipur
11610,2023,2,pincode,795138,60088,169010290.0,manipur
11611,2023,2,pincode,795133,59148,178002651.0,manipur
11612,2023,2,pincode,795130,56614,149763497.0,manipur
11613,2023,2,pincode,795132,46117,131255670.0,manipur
11614,2023,2,pincode,795116,44761,127950386.0,manipur
11615,2023,2,pincode,795128,43524,139367008.0,manipur
11616,2023,3,district,imphal west,283239,1192373419.0,manipur
11617,2023,3,district,imphal east,195597,762942643.0,manipur
11618,2023,3,district,thoubal,70780,289941575.0,manipur
11619,2023,3,district,kangpokpi,60374,270393444.0,manipur
11620,2023,3,district,bishnupur,52074,228769251.0,manipur
11621,2023,3,district,jiribam,48471,170419988.0,manipur
11622,2023,3,district,churachandpur,43375,215267198.0,manipur
11623,2023,3,district,senapati,25056,88162234.0,manipur
11624,2023,3,district,tamenglong,21706,105176707.0,manipur
11625,2023,3,district,ukhrul,18404,74546308.0,manipur
11626,2023,3,pincode,795004,148271,617891060.0,manipur
11627,2023,3,pincode,795001,67657,265735835.0,manipur
11628,2023,3,pincode,795002,48464,186760311.0,manipur
11629,2023,3,pincode,795116,39700,139581289.0,manipur
11630,2023,3,pincode,795138,35077,147156182.0,manipur
11631,2023,3,pincode,795133,29407,134382455.0,manipur
11632,2023,3,pincode,795148,25951,107467333.0,manipur
11633,2023,3,pincode,795107,25007,120355686.0,manipur
11634,2023,3,pincode,795005,24630,81747354.0,manipur
11635,2023,3,pincode,795008,23792,85892147.0,manipur
11636,2023,4,district,imphal west,645798,2110859186.0,manipur
11637,2023,4,district,imphal east,466350,1424311158.0,manipur
11638,2023,4,district,thoubal,193084,587381961.0,manipur
11639,2023,4,district,bishnupur,158304,517891073.0,manipur
11640,2023,4,district,kangpokpi,143024,482630626.0,manipur
11641,2023,4,district,churachandpur,123502,463823678.0,manipur
11642,2023,4,district,jiribam,79450,216717452.0,manipur
11643,2023,4,district,senapati,55235,143200212.0,manipur
11644,2023,4,district,tamenglong,53369,169026544.0,manipur
11645,2023,4,district,ukhrul,48581,176550849.0,manipur
11646,2023,4,pincode,795004,317336,1029659784.0,manipur
11647,2023,4,pincode,795001,164914,495870147.0,manipur
11648,2023,4,pincode,795002,114817,342209107.0,manipur
11649,2023,4,pincode,795133,92536,320284415.0,manipur
11650,2023,4,pincode,795148,82951,224310342.0,manipur
11651,2023,4,pincode,795138,79339,273698113.0,manipur
11652,2023,4,pincode,795116,66209,182737605.0,manipur
11653,2023,4,pincode,795010,62224,209556181.0,manipur
11654,2023,4,pincode,795128,59783,207999456.0,manipur
11655,2023,4,pincode,795130,58728,203800703.0,manipur
11656,2024,1,district,imphal west,1133368,2725454179.0,manipur
11657,2024,1,district,imphal east,807970,1806285586.0,manipur
11658,2024,1,district,thoubal,375796,844958083.0,manipur
11659,2024,1,district,bishnupur,309635,741135994.0,manipur
11660,2024,1,district,kangpokpi,250851,633880626.0,manipur
11661,2024,1,district,churachandpur,194606,549371725.0,manipur
11662,2024,1,district,jiribam,133568,289640866.0,manipur
11663,2024,1,district,senapati,104452,247581843.0,manipur
11664,2024,1,district,tamenglong,102763,257065130.0,manipur
11665,2024,1,district,ukhrul,100123,298191818.0,manipur
11666,2024,1,pincode,795004,522564,1278736066.0,manipur
11667,2024,1,pincode,795001,272378,602213803.0,manipur
11668,2024,1,pincode,795002,232614,477509489.0,manipur
11669,2024,1,pincode,795133,180986,448622909.0,manipur
11670,2024,1,pincode,795148,168488,349051161.0,manipur
11671,2024,1,pincode,795138,141570,365749649.0,manipur
11672,2024,1,pincode,795130,120210,278046326.0,manipur
11673,2024,1,pincode,795132,111119,245910466.0,manipur
11674,2024,1,pincode,795116,110428,243330950.0,manipur
11675,2024,1,pincode,795010,99886,243594525.0,manipur
11676,2024,2,district,imphal west,1459563,3141688934.0,manipur
11677,2024,2,district,imphal east,1018606,2059736838.0,manipur
11678,2024,2,district,thoubal,521498,980920786.0,manipur
11679,2024,2,district,bishnupur,445648,900510427.0,manipur
11680,2024,2,district,kangpokpi,328709,800798710.0,manipur
11681,2024,2,district,churachandpur,302509,752667280.0,manipur
11682,2024,2,district,jiribam,176660,330678436.0,manipur
11683,2024,2,district,ukhrul,133349,387789370.0,manipur
11684,2024,2,district,senapati,125843,267512808.0,manipur
11685,2024,2,district,tengnoupal,118339,306617325.0,manipur
11686,2024,2,pincode,795004,660752,1473263988.0,manipur
11687,2024,2,pincode,795001,343019,689047646.0,manipur
11688,2024,2,pincode,795133,277082,552442120.0,manipur
11689,2024,2,pincode,795002,273909,558885890.0,manipur
11690,2024,2,pincode,795148,233202,378230911.0,manipur
11691,2024,2,pincode,795138,203199,447840056.0,manipur
11692,2024,2,pincode,795130,167088,310464099.0,manipur
11693,2024,2,pincode,795116,146491,271249543.0,manipur
11694,2024,2,pincode,795128,140782,339271105.0,manipur
11695,2024,2,pincode,795132,137654,269629265.0,manipur
11696,2024,3,district,imphal west,1646879,3329166337.0,manipur
11697,2024,3,district,imphal east,994359,1961097356.0,manipur
11698,2024,3,district,thoubal,745620,1405836150.0,manipur
11699,2024,3,district,bishnupur,473909,940926550.0,manipur
11700,2024,3,district,churachandpur,383840,877446377.0,manipur
11701,2024,3,district,kangpokpi,268314,606920400.0,manipur
11702,2024,3,district,jiribam,230817,388872570.0,manipur
11703,2024,3,district,senapati,203110,420769853.0,manipur
11704,2024,3,district,kakching,191050,377623207.0,manipur
11705,2024,3,district,ukhrul,149368,379493502.0,manipur
11706,2024,3,pincode,795004,553269,1126439245.0,manipur
11707,2024,3,pincode,795002,429855,821447330.0,manipur
11708,2024,3,pincode,795001,428818,863162768.0,manipur
11709,2024,3,pincode,795128,353823,803939100.0,manipur
11710,2024,3,pincode,795133,296315,576237203.0,manipur
11711,2024,3,pincode,795148,257345,442756326.0,manipur
11712,2024,3,pincode,795138,219457,452370523.0,manipur
11713,2024,3,pincode,795010,218276,456325956.0,manipur
11714,2024,3,pincode,795130,210421,386424934.0,manipur
11715,2024,3,pincode,795116,209160,360141570.0,manipur
11716,2024,4,district,imphal west,1625296,3463477932.0,manipur
11717,2024,4,district,imphal east,966637,1956254749.0,manipur
11718,2024,4,district,thoubal,688052,1349542020.0,manipur
11719,2024,4,district,bishnupur,515683,990434498.0,manipur
11720,2024,4,district,churachandpur,354635,828380422.0,manipur
11721,2024,4,district,kangpokpi,287443,671753012.0,manipur
11722,2024,4,district,jiribam,265628,470621340.0,manipur
11723,2024,4,district,senapati,239325,499464295.0,manipur
11724,2024,4,district,kakching,184973,391001965.0,manipur
11725,2024,4,district,ukhrul,160974,397290639.0,manipur
11726,2024,4,pincode,795004,542143,1184198252.0,manipur
11727,2024,4,pincode,795002,407745,801956957.0,manipur
11728,2024,4,pincode,795001,406160,871162866.0,manipur
11729,2024,4,pincode,795133,346241,631528659.0,manipur
11730,2024,4,pincode,795128,325652,760980202.0,manipur
11731,2024,4,pincode,795148,240231,444998099.0,manipur
11732,2024,4,pincode,795116,238687,429096634.0,manipur
11733,2024,4,pincode,795010,216407,443886989.0,manipur
11734,2024,4,pincode,795130,199417,394124809.0,manipur
11735,2024,4,pincode,795138,193286,399280596.0,manipur
11736,2018,1,district,east khasi hills,23283,31807959.175373342,meghalaya
11737,2018,1,district,west garo hills,7660,9199200.848858135,meghalaya
11738,2018,1,district,ribhoi,6029,8736566.953918608,meghalaya
11739,2018,1,district,east jaintia hills,4896,8299361.376028441,meghalaya
11740,2018,1,district,west jaintia hills,3131,2812937.948004551,meghalaya
11741,2018,1,district,west khasi hills,1079,1647761.3372907462,meghalaya
11742,2018,1,district,north garo hills,922,652554.6654640209,meghalaya
11743,2018,1,district,south west garo hills,798,1015597.2351604333,meghalaya
11744,2018,1,district,east garo hills,749,781579.3759249721,meghalaya
11745,2018,1,district,south garo hills,705,807410.0407250253,meghalaya
11746,2018,1,pincode,793002,6326,6240111.071966832,meghalaya
11747,2018,1,pincode,793001,5245,8652691.777738439,meghalaya
11748,2018,1,pincode,793101,3563,4766271.01956466,meghalaya
11749,2018,1,pincode,793210,3343,5290588.530271051,meghalaya
11750,2018,1,pincode,794105,2197,2975311.228892166,meghalaya
11751,2018,1,pincode,794001,1873,1540690.0262952226,meghalaya
11752,2018,1,pincode,793151,1551,1429788.4230707106,meghalaya
11753,2018,1,pincode,793004,1549,2521411.5242451695,meghalaya
11754,2018,1,pincode,794101,1494,1672332.2139974874,meghalaya
11755,2018,1,pincode,794104,1448,2307282.756329104,meghalaya
11756,2018,2,district,east khasi hills,33966,61180700.47972991,meghalaya
11757,2018,2,district,west garo hills,10651,19685429.154264543,meghalaya
11758,2018,2,district,ribhoi,8761,14181827.919832248,meghalaya
11759,2018,2,district,east jaintia hills,6004,13059945.843045246,meghalaya
11760,2018,2,district,west jaintia hills,2232,2312980.3326936862,meghalaya
11761,2018,2,district,south west garo hills,1767,1724404.6747075585,meghalaya
11762,2018,2,district,north garo hills,1403,1278347.188045342,meghalaya
11763,2018,2,district,south garo hills,1103,1553253.9322072896,meghalaya
11764,2018,2,district,east garo hills,832,1032161.1690227182,meghalaya
11765,2018,2,district,west khasi hills,742,684129.9552836155,meghalaya
11766,2018,2,pincode,793001,7159,14913054.71284224,meghalaya
11767,2018,2,pincode,793002,6136,10310363.434112301,meghalaya
11768,2018,2,pincode,793101,5129,7424696.232345499,meghalaya
11769,2018,2,pincode,793210,4566,9791290.933769494,meghalaya
11770,2018,2,pincode,794001,2982,4358257.116650416,meghalaya
11771,2018,2,pincode,794105,2973,5665655.6102624,meghalaya
11772,2018,2,pincode,793011,2765,4038235.733626153,meghalaya
11773,2018,2,pincode,793022,2668,3708245.6682565995,meghalaya
11774,2018,2,pincode,793004,2396,5164910.26275328,meghalaya
11775,2018,2,pincode,794101,1990,3441094.526427978,meghalaya
11776,2018,3,district,east khasi hills,54015,111173160.26256448,meghalaya
11777,2018,3,district,west garo hills,17911,31488596.43937725,meghalaya
11778,2018,3,district,ribhoi,13023,26072883.301655468,meghalaya
11779,2018,3,district,east jaintia hills,11397,22683448.874125846,meghalaya
11780,2018,3,district,west jaintia hills,3240,4571330.11958733,meghalaya
11781,2018,3,district,south west garo hills,2740,4294444.4478258435,meghalaya
11782,2018,3,district,north garo hills,2271,1976480.205681387,meghalaya
11783,2018,3,district,south garo hills,2110,2467349.2565310476,meghalaya
11784,2018,3,district,east garo hills,1323,1963470.7809556075,meghalaya
11785,2018,3,district,west khasi hills,1228,2146208.196912882,meghalaya
11786,2018,3,pincode,793002,11883,14458549.37949472,meghalaya
11787,2018,3,pincode,793001,11765,25835260.860682037,meghalaya
11788,2018,3,pincode,793210,7878,14188319.577151336,meghalaya
11789,2018,3,pincode,793101,7087,13434015.058745537,meghalaya
11790,2018,3,pincode,794105,4254,7160224.867681785,meghalaya
11791,2018,3,pincode,793011,4002,10857672.011105126,meghalaya
11792,2018,3,pincode,794101,3971,6539166.435811928,meghalaya
11793,2018,3,pincode,794001,3734,6456455.718209652,meghalaya
11794,2018,3,pincode,793004,3724,8621736.170358278,meghalaya
11795,2018,3,pincode,793018,2921,3690909.015228115,meghalaya
11796,2018,4,district,east khasi hills,70386,167808906.77955163,meghalaya
11797,2018,4,district,west garo hills,29000,52674487.37349704,meghalaya
11798,2018,4,district,east jaintia hills,20614,37885027.674247645,meghalaya
11799,2018,4,district,ribhoi,18294,42066652.87282289,meghalaya
11800,2018,4,district,west jaintia hills,4693,7562803.76113517,meghalaya
11801,2018,4,district,north garo hills,4011,4590211.2600644585,meghalaya
11802,2018,4,district,south west garo hills,3950,4531236.407859931,meghalaya
11803,2018,4,district,south garo hills,3037,6001319.09688588,meghalaya
11804,2018,4,district,west khasi hills,2821,5962239.029920495,meghalaya
11805,2018,4,district,east garo hills,2808,5832920.483690145,meghalaya
11806,2018,4,pincode,793001,15970,40796934.65361333,meghalaya
11807,2018,4,pincode,793002,14358,28490192.391904294,meghalaya
11808,2018,4,pincode,793210,10538,23552874.56895237,meghalaya
11809,2018,4,pincode,794105,9404,14388348.377020527,meghalaya
11810,2018,4,pincode,793101,9221,21905952.47002369,meghalaya
11811,2018,4,pincode,793200,7828,6620807.6932651065,meghalaya
11812,2018,4,pincode,794001,6102,11176948.683929984,meghalaya
11813,2018,4,pincode,793011,5184,13068701.778593758,meghalaya
11814,2018,4,pincode,794101,5179,10377005.137970414,meghalaya
11815,2018,4,pincode,793004,4851,13033139.82141654,meghalaya
11816,2019,1,district,east khasi hills,101662,201352082.70276013,meghalaya
11817,2019,1,district,west garo hills,30087,58548564.168713726,meghalaya
11818,2019,1,district,ribhoi,27304,55813436.16699862,meghalaya
11819,2019,1,district,east jaintia hills,25054,46007520.563187,meghalaya
11820,2019,1,district,west jaintia hills,5411,7594602.551824972,meghalaya
11821,2019,1,district,south west garo hills,3819,4558241.545395774,meghalaya
11822,2019,1,district,north garo hills,3816,4016398.1062618718,meghalaya
11823,2019,1,district,west khasi hills,3646,5045464.405482588,meghalaya
11824,2019,1,district,east garo hills,3529,6495149.290021526,meghalaya
11825,2019,1,district,south garo hills,3146,7486873.33081286,meghalaya
11826,2019,1,pincode,793002,28260,47614066.46344929,meghalaya
11827,2019,1,pincode,793001,20618,46460197.115998454,meghalaya
11828,2019,1,pincode,793210,14958,28395154.112301648,meghalaya
11829,2019,1,pincode,793101,14090,29092921.43792212,meghalaya
11830,2019,1,pincode,794105,8432,16562926.603982098,meghalaya
11831,2019,1,pincode,793200,7527,9756768.050656514,meghalaya
11832,2019,1,pincode,793011,6472,12712694.051971633,meghalaya
11833,2019,1,pincode,794001,6386,10540968.328886278,meghalaya
11834,2019,1,pincode,793007,6077,13402205.496753056,meghalaya
11835,2019,1,pincode,793004,5923,14086152.172613684,meghalaya
11836,2019,2,district,east khasi hills,126665,274701980.60370815,meghalaya
11837,2019,2,district,west garo hills,32077,70701852.43602182,meghalaya
11838,2019,2,district,ribhoi,27488,61625177.51082603,meghalaya
11839,2019,2,district,east jaintia hills,21325,43624217.35616365,meghalaya
11840,2019,2,district,west jaintia hills,5226,9713762.898637522,meghalaya
11841,2019,2,district,south west garo hills,4563,6981663.150095232,meghalaya
11842,2019,2,district,east garo hills,3926,6785815.738085165,meghalaya
11843,2019,2,district,north garo hills,3804,4329558.19180281,meghalaya
11844,2019,2,district,south garo hills,3048,7076537.051932728,meghalaya
11845,2019,2,district,west khasi hills,3012,4711717.239687435,meghalaya
11846,2019,2,pincode,793002,49250,90504986.2351276,meghalaya
11847,2019,2,pincode,793001,22222,55877235.38842714,meghalaya
11848,2019,2,pincode,793210,14510,28610121.083926223,meghalaya
11849,2019,2,pincode,793101,13302,29851975.83860094,meghalaya
11850,2019,2,pincode,794105,7819,17407836.41502534,meghalaya
11851,2019,2,pincode,794001,7062,13833419.885263652,meghalaya
11852,2019,2,pincode,793011,6978,14917142.694549624,meghalaya
11853,2019,2,pincode,794101,6715,14757332.885197297,meghalaya
11854,2019,2,pincode,793007,6190,16088134.955487823,meghalaya
11855,2019,2,pincode,794104,6158,14243341.373156477,meghalaya
11856,2019,3,district,east khasi hills,156970,344129503.4634751,meghalaya
11857,2019,3,district,west garo hills,45652,90390851.3262687,meghalaya
11858,2019,3,district,ribhoi,36292,73979318.03570686,meghalaya
11859,2019,3,district,east jaintia hills,28604,50090916.58164,meghalaya
11860,2019,3,district,west jaintia hills,8947,11292434.23987686,meghalaya
11861,2019,3,district,south west garo hills,6405,9676872.049848383,meghalaya
11862,2019,3,district,north garo hills,6329,7479871.090316384,meghalaya
11863,2019,3,district,east garo hills,5970,8134689.123280492,meghalaya
11864,2019,3,district,south garo hills,4768,7846736.258536675,meghalaya
11865,2019,3,district,west khasi hills,4604,6779362.1133165285,meghalaya
11866,2019,3,pincode,793002,47462,111694863.89359623,meghalaya
11867,2019,3,pincode,793001,31145,68316585.31334187,meghalaya
11868,2019,3,pincode,793210,18397,33108395.850708216,meghalaya
11869,2019,3,pincode,793101,17736,36297169.543067396,meghalaya
11870,2019,3,pincode,794001,10853,19322241.79897889,meghalaya
11871,2019,3,pincode,793011,10365,21827382.404884834,meghalaya
11872,2019,3,pincode,794101,9799,22332798.39088451,meghalaya
11873,2019,3,pincode,794105,9656,20429507.431409057,meghalaya
11874,2019,3,pincode,793007,9022,21023651.244849797,meghalaya
11875,2019,3,pincode,793004,7815,16618368.82972683,meghalaya
11876,2019,4,district,east khasi hills,189936,413649820.0310261,meghalaya
11877,2019,4,district,west garo hills,51137,104063298.1853754,meghalaya
11878,2019,4,district,ribhoi,42953,90622918.2855494,meghalaya
11879,2019,4,district,east jaintia hills,31575,61615652.49744396,meghalaya
11880,2019,4,district,west jaintia hills,11750,16126169.373071242,meghalaya
11881,2019,4,district,north garo hills,8449,11018090.113242699,meghalaya
11882,2019,4,district,east garo hills,7811,11523924.1048165,meghalaya
11883,2019,4,district,south west garo hills,7301,11722163.47943544,meghalaya
11884,2019,4,district,south garo hills,7020,9901296.404344358,meghalaya
11885,2019,4,district,west khasi hills,5296,8007467.1825601505,meghalaya
11886,2019,4,pincode,793002,64202,141840260.03395098,meghalaya
11887,2019,4,pincode,793001,41000,85894629.64508921,meghalaya
11888,2019,4,pincode,793210,20905,37586960.52058244,meghalaya
11889,2019,4,pincode,793101,20737,46083094.50099954,meghalaya
11890,2019,4,pincode,793011,11705,23534585.17065487,meghalaya
11891,2019,4,pincode,794001,11569,22619785.416373406,meghalaya
11892,2019,4,pincode,794105,11417,25059701.6232675,meghalaya
11893,2019,4,pincode,794101,10833,23317622.526411656,meghalaya
11894,2019,4,pincode,793007,10180,20840088.265794054,meghalaya
11895,2019,4,pincode,793103,9225,22415880.32574488,meghalaya
11896,2020,1,district,east khasi hills,280817,712010339.1765578,meghalaya
11897,2020,1,district,west garo hills,65263,130098803.74893945,meghalaya
11898,2020,1,district,ribhoi,51789,109400759.46669218,meghalaya
11899,2020,1,district,east jaintia hills,36855,76021760.04400355,meghalaya
11900,2020,1,district,west jaintia hills,15784,22057088.945124794,meghalaya
11901,2020,1,district,south west garo hills,10582,14322530.890240096,meghalaya
11902,2020,1,district,south garo hills,10483,11902327.507517826,meghalaya
11903,2020,1,district,east garo hills,10003,15050504.879497696,meghalaya
11904,2020,1,district,north garo hills,9622,11664668.291425837,meghalaya
11905,2020,1,district,west khasi hills,7569,12185453.500704024,meghalaya
11906,2020,1,pincode,793001,103312,285965673.368166,meghalaya
11907,2020,1,pincode,793002,81054,223117575.85580918,meghalaya
11908,2020,1,pincode,793101,24418,57033079.522833854,meghalaya
11909,2020,1,pincode,793210,23907,47019739.757896245,meghalaya
11910,2020,1,pincode,794105,14847,35002277.88050316,meghalaya
11911,2020,1,pincode,794001,14318,22670338.287481435,meghalaya
11912,2020,1,pincode,794101,13517,29171032.31273087,meghalaya
11913,2020,1,pincode,793011,12926,26418953.01976515,meghalaya
11914,2020,1,pincode,793007,11987,25544122.561595835,meghalaya
11915,2020,1,pincode,794104,11922,24914660.28161904,meghalaya
11916,2020,2,district,east khasi hills,294655,669450297.8938913,meghalaya
11917,2020,2,district,west garo hills,107355,178844205.74639174,meghalaya
11918,2020,2,district,ribhoi,60451,108416383.1511733,meghalaya
11919,2020,2,district,east jaintia hills,50077,79110098.89726548,meghalaya
11920,2020,2,district,west jaintia hills,26041,22356066.44251103,meghalaya
11921,2020,2,district,south west garo hills,20761,21835410.253734995,meghalaya
11922,2020,2,district,east garo hills,19865,19379120.258930385,meghalaya
11923,2020,2,district,north garo hills,19393,16949021.845094834,meghalaya
11924,2020,2,district,south garo hills,15934,18498464.712551527,meghalaya
11925,2020,2,district,west khasi hills,14911,13551099.230221383,meghalaya
11926,2020,2,pincode,793001,82349,214418577.07837713,meghalaya
11927,2020,2,pincode,793002,70788,193010397.5736631,meghalaya
11928,2020,2,pincode,793210,28832,47657281.15130705,meghalaya
11929,2020,2,pincode,794105,24842,56811190.41707551,meghalaya
11930,2020,2,pincode,793101,24250,52144803.31830437,meghalaya
11931,2020,2,pincode,794101,21478,34647259.56330724,meghalaya
11932,2020,2,pincode,794104,21074,36943959.070846945,meghalaya
11933,2020,2,pincode,794001,20774,28346124.393713795,meghalaya
11934,2020,2,pincode,793011,19781,32336628.063805275,meghalaya
11935,2020,2,pincode,793007,16882,33226515.235067822,meghalaya
11936,2020,3,district,east khasi hills,239307,571789473.606595,meghalaya
11937,2020,3,district,west garo hills,117550,249575864.65120554,meghalaya
11938,2020,3,district,ribhoi,64590,138771339.65408337,meghalaya
11939,2020,3,district,east jaintia hills,52534,99669877.91499352,meghalaya
11940,2020,3,district,west jaintia hills,28622,39860361.23642549,meghalaya
11941,2020,3,district,south west garo hills,19536,31848167.460986283,meghalaya
11942,2020,3,district,east garo hills,19353,30405909.14616639,meghalaya
11943,2020,3,district,north garo hills,17943,23618250.656932067,meghalaya
11944,2020,3,district,south garo hills,17171,23368652.17951659,meghalaya
11945,2020,3,district,west khasi hills,15031,19820539.50357129,meghalaya
11946,2020,3,pincode,793001,64872,184743614.18398914,meghalaya
11947,2020,3,pincode,793210,30783,57545869.04358561,meghalaya
11948,2020,3,pincode,793101,27591,66215432.85843975,meghalaya
11949,2020,3,pincode,793002,25567,60802742.83728131,meghalaya
11950,2020,3,pincode,794001,25373,50664604.68429879,meghalaya
11951,2020,3,pincode,794101,24905,53652092.51585677,meghalaya
11952,2020,3,pincode,794105,22882,59399190.749371156,meghalaya
11953,2020,3,pincode,793011,21592,43087330.898544274,meghalaya
11954,2020,3,pincode,794104,21547,47873284.32086069,meghalaya
11955,2020,3,pincode,793007,16753,38314852.83594275,meghalaya
11956,2020,4,district,east khasi hills,298622,777719090.1611657,meghalaya
11957,2020,4,district,west garo hills,149536,362364387.96744514,meghalaya
11958,2020,4,district,ribhoi,90879,223682008.03015277,meghalaya
11959,2020,4,district,east jaintia hills,65059,162952261.01543325,meghalaya
11960,2020,4,district,west jaintia hills,32267,55102701.174963415,meghalaya
11961,2020,4,district,south west garo hills,24078,49584665.87626746,meghalaya
11962,2020,4,district,east garo hills,23262,41847990.16447668,meghalaya
11963,2020,4,district,south garo hills,22487,34586748.626706876,meghalaya
11964,2020,4,district,north garo hills,22048,36801863.778283074,meghalaya
11965,2020,4,district,west khasi hills,18440,41431802.48173465,meghalaya
11966,2020,4,pincode,793001,83561,243804216.45795542,meghalaya
11967,2020,4,pincode,793101,41902,122314911.77438098,meghalaya
11968,2020,4,pincode,793210,39853,84641953.63804965,meghalaya
11969,2020,4,pincode,793002,35148,90824743.2222091,meghalaya
11970,2020,4,pincode,794104,30771,73373737.27993046,meghalaya
11971,2020,4,pincode,794105,30734,86993928.46389738,meghalaya
11972,2020,4,pincode,794101,29717,68562680.95453689,meghalaya
11973,2020,4,pincode,794001,29667,72534395.9048683,meghalaya
11974,2020,4,pincode,793011,26651,60635630.162373565,meghalaya
11975,2020,4,pincode,793007,20922,52343345.73500208,meghalaya
11976,2021,1,district,east khasi hills,322156,915771307.2291536,meghalaya
11977,2021,1,district,west garo hills,133362,370492803.5429464,meghalaya
11978,2021,1,district,ribhoi,98957,266571316.12978175,meghalaya
11979,2021,1,district,east jaintia hills,70732,205454314.79640436,meghalaya
11980,2021,1,district,west jaintia hills,24312,53826602.11269104,meghalaya
11981,2021,1,district,south garo hills,19054,44351833.9562286,meghalaya
11982,2021,1,district,north garo hills,18850,37908696.16305937,meghalaya
11983,2021,1,district,south west garo hills,18591,41861206.69737828,meghalaya
11984,2021,1,district,east garo hills,18473,40212217.23708049,meghalaya
11985,2021,1,district,west khasi hills,16947,60183253.84696514,meghalaya
11986,2021,1,pincode,793001,135187,386470990.4137241,meghalaya
11987,2021,1,pincode,793101,47550,142699873.1320424,meghalaya
11988,2021,1,pincode,793210,43747,105030977.51266736,meghalaya
11989,2021,1,pincode,794105,31553,109155457.59247932,meghalaya
11990,2021,1,pincode,794104,30637,76541640.32672727,meghalaya
11991,2021,1,pincode,793002,29718,85654930.73375626,meghalaya
11992,2021,1,pincode,794101,24109,67301542.41078459,meghalaya
11993,2021,1,pincode,794001,23620,60607668.94902579,meghalaya
11994,2021,1,pincode,793011,22762,57330709.17315665,meghalaya
11995,2021,1,pincode,793102,19946,46084786.68011867,meghalaya
11996,2021,2,district,east khasi hills,386773,994348113.9313933,meghalaya
11997,2021,2,district,west garo hills,174186,437555569.8453884,meghalaya
11998,2021,2,district,ribhoi,111231,265892507.53668693,meghalaya
11999,2021,2,district,east jaintia hills,87223,205906820.910982,meghalaya
12000,2021,2,district,west jaintia hills,30529,53732989.3560653,meghalaya
12001,2021,2,district,north garo hills,25028,37984069.23193222,meghalaya
12002,2021,2,district,south west garo hills,24491,47526700.898553595,meghalaya
12003,2021,2,district,east garo hills,24431,42603145.83447135,meghalaya
12004,2021,2,district,south garo hills,21894,48819031.95729189,meghalaya
12005,2021,2,district,west khasi hills,16590,41326043.50138934,meghalaya
12006,2021,2,pincode,793001,165598,426313703.5332465,meghalaya
12007,2021,2,pincode,793210,57026,115283268.97675651,meghalaya
12008,2021,2,pincode,793101,48528,131101653.86562778,meghalaya
12009,2021,2,pincode,794104,48384,107138411.28592521,meghalaya
12010,2021,2,pincode,794105,43088,137176096.52537653,meghalaya
12011,2021,2,pincode,793002,34320,92640341.41461834,meghalaya
12012,2021,2,pincode,794001,27790,64440313.686985776,meghalaya
12013,2021,2,pincode,794101,27136,65710918.68502261,meghalaya
12014,2021,2,pincode,793011,27035,63624325.07532646,meghalaya
12015,2021,2,pincode,793102,25533,52914945.54701148,meghalaya
12016,2021,3,district,east khasi hills,475308,1267820067.2649465,meghalaya
12017,2021,3,district,west garo hills,207635,550868915.1603696,meghalaya
12018,2021,3,district,ribhoi,135524,337135306.83131677,meghalaya
12019,2021,3,district,east jaintia hills,103142,254116660.02417076,meghalaya
12020,2021,3,district,west jaintia hills,37590,71888903.26179792,meghalaya
12021,2021,3,district,north garo hills,30790,56346103.94114269,meghalaya
12022,2021,3,district,east garo hills,29654,54695590.9177565,meghalaya
12023,2021,3,district,south west garo hills,28662,59140851.35546416,meghalaya
12024,2021,3,district,south garo hills,23378,50417337.278425165,meghalaya
12025,2021,3,district,west khasi hills,17524,45708478.00363463,meghalaya
12026,2021,3,pincode,793001,207464,530904907.19687676,meghalaya
12027,2021,3,pincode,793210,66079,138267841.6780718,meghalaya
12028,2021,3,pincode,793101,65749,174667201.93216926,meghalaya
12029,2021,3,pincode,794104,55480,120467614.248896,meghalaya
12030,2021,3,pincode,794105,50251,166891324.2112767,meghalaya
12031,2021,3,pincode,793002,43791,129825349.2269538,meghalaya
12032,2021,3,pincode,794001,35755,91612880.48331752,meghalaya
12033,2021,3,pincode,794101,33796,92968033.62205568,meghalaya
12034,2021,3,pincode,793011,33163,80876112.08763698,meghalaya
12035,2021,3,pincode,793102,30417,68272870.03577398,meghalaya
12036,2021,4,district,east khasi hills,602012,1647841435.7937279,meghalaya
12037,2021,4,district,west garo hills,261543,746098768.1324025,meghalaya
12038,2021,4,district,ribhoi,210094,495239611.1245396,meghalaya
12039,2021,4,district,east jaintia hills,140522,371541323.51234245,meghalaya
12040,2021,4,district,west jaintia hills,43460,98276171.06270258,meghalaya
12041,2021,4,district,north garo hills,38565,88113799.75521982,meghalaya
12042,2021,4,district,east garo hills,37744,79675265.12123142,meghalaya
12043,2021,4,district,south west garo hills,35153,76249072.06112294,meghalaya
12044,2021,4,district,west khasi hills,29960,108595108.91303806,meghalaya
12045,2021,4,district,south garo hills,28989,89662812.04398018,meghalaya
12046,2021,4,pincode,793001,263013,690414224.1540794,meghalaya
